settlement_original,settlement,settlement_ascii_tensor,county,population,settlement_ascii_hier,population_share_country,county_population_total,population_share_in_county,settlement_ascii
Táska,táska,taska,Somogy,362.0,taska,3.211825480050349e-05,292691.0,0.0012367992182882289,
Tikos,tikos,tikos,Somogy,134.0,tikos,1.1889077743832785e-05,292691.0,0.0004578207051122173,
Varászló,varászló,varaszlo,Somogy,130.0,varaszlo,1.15341799007333e-05,292691.0,0.000444154415407375,
Vése,vése,vese,Somogy,680.0,vese,6.033263332691264e-05,292691.0,0.0023232692498231923,
Vörs,vörs,vors,Somogy,456.0,vors,4.045835411334142e-05,292691.0,0.0015579570263520232,
Bakháza,bakháza,bakhaza,Somogy,160.0,bakhaza,1.4195913723979444e-05,292691.0,0.0005466515881936923,
Beleg,beleg,beleg,Somogy,570.0,beleg,5.0572942641676775e-05,292691.0,0.0019474462829400289,
Bolhás,bolhás,bolhas,Somogy,378.0,bolhas,3.3537846172901436e-05,292691.0,0.0012914643771075982,
Görgeteg,görgeteg,gorgeteg,Somogy,1019.0,gorgeteg,9.041022552959409e-05,292691.0,0.003481487302308578,
Háromfa,háromfa,haromfa,Somogy,629.0,haromfa,5.5807685827394194e-05,292691.0,0.002149024056086453,
Kaszó,kaszó,kaszo,Somogy,83.0,kaszo,7.364130244314337e-06,292691.0,0.0002835755113754779,
Kisbajom,kisbajom,kisbajom,Somogy,319.0,kisbajom,2.8303102987184017e-05,292691.0,0.001089886603961174,
Kutas,kutas,kutas,Somogy,1254.0,kutas,0.0001112604738116889,292691.0,0.004284381822468064,
Lábod,lábod,labod,Somogy,1768.0,labod,0.00015686484664997286,292691.0,0.0060405000495403005,
Nagyatád,nagyatád,nagyatad,Somogy,9333.0,nagyatad,0.000828065392411876,292691.0,0.03188687045382332,
Nagykorpád,nagykorpád,nagykorpad,Somogy,496.0,nagykorpad,4.400733254433628e-05,292691.0,0.0016946199234004462,
Ötvöskónyi,ötvöskónyi,otvoskonyi,Somogy,816.0,otvoskonyi,7.239915999229516e-05,292691.0,0.0027879230997878307,
Rinyaszentkirály,rinyaszentkirály,rinyaszentkiraly,Somogy,370.0,rinyaszentkiraly,3.282805048670246e-05,292691.0,0.0012641317976979135,
Segesd,segesd,segesd,Somogy,2176.0,segesd,0.00019306442664612046,292691.0,0.007434461599434216,
Somogyszob,somogyszob,somogyszob,Somogy,1382.0,somogyszob,0.00012261720479087246,292691.0,0.004721703093023017,
Szabás,szabás,szabas,Somogy,575.0,szabas,5.101656494555113e-05,292691.0,0.001964529145071082,
Tarany,tarany,tarany,Somogy,1115.0,tarany,9.892777376398176e-05,292691.0,0.0038094782552247934,
Ádánd,ádánd,adand,Somogy,2083.0,adand,0.00018481305179405739,292691.0,0.007116720363796632,
Balatonendréd,balatonendréd,balatonendred,Somogy,1318.0,balatonendred,0.00011693883930128068,292691.0,0.004503042457745541,
Balatonföldvár,balatonföldvár,balatonfoldvar,Somogy,2251.0,balatonfoldvar,0.0001997187612042358,292691.0,0.007690704531400009,
Balatonszabadi,balatonszabadi,balatonszabadi,Somogy,2900.0,balatonszabadi,0.0002573009362471274,292691.0,0.009908060036010673,
Balatonszárszó,balatonszárszó,balatonszarszo,Somogy,2041.0,balatonszarszo,0.0001810866244415128,292691.0,0.006973224321895788,
Balatonszemes,balatonszemes,balatonszemes,Somogy,1663.0,balatonszemes,0.00014754877826861134,292691.0,0.005681759944788189,
Balatonvilágos,balatonvilágos,balatonvilagos,Somogy,1342.0,balatonvilagos,0.0001190682263598776,292691.0,0.0045850401959745945,
Bálványos,bálványos,balvanyos,Somogy,550.0,balvanyos,4.8798453426179344e-05,292691.0,0.0018791148344158173,
Kereki,kereki,kereki,Somogy,523.0,kereki,4.640289298525781e-05,292691.0,0.0017868673789081318,
Kötcse,kötcse,kotcse,Somogy,488.0,kotcse,4.329753685813731e-05,292691.0,0.0016672873439907616,
Nagyberény,nagyberény,nagybereny,Somogy,1284.0,nagybereny,0.00011392220763493504,292691.0,0.004386878995254381,
Nagycsepely,nagycsepely,nagycsepely,Somogy,363.0,nagycsepely,3.2206979261278366e-05,292691.0,0.0012402157907144395,
Nyim,nyim,nyim,Somogy,321.0,nyim,2.848055190873376e-05,292691.0,0.0010967197488135952,
Pusztaszemes,pusztaszemes,pusztaszemes,Somogy,376.0,pusztaszemes,3.336039725135169e-05,292691.0,0.001284631232255177,
Ságvár,ságvár,sagvar,Somogy,1924.0,sagvar,0.0001707058625308528,292691.0,0.00657348534802915,
Siófok,siófok,siofok,Somogy,24021.0,siofok,0.002131250272273189,292691.0,0.08206948625000426,
Siójut,siójut,siojut,Somogy,623.0,siojut,5.5275339062744964e-05,292691.0,0.0021285246215291894,
Som,som,som,Somogy,685.0,som,6.0776255630787e-05,292691.0,0.0023403521119542453,
Szántód,szántód,szantod,Somogy,583.0,szantod,5.17263606317501e-05,292691.0,0.0019918617244807663,
Szólád,szólád,szolad,Somogy,524.0,szolad,4.649161744603268e-05,292691.0,0.0017902839513343424,
Teleki,teleki,teleki,Somogy,192.0,teleki,1.7035096468775333e-05,292691.0,0.0006559819058324308,
Zamárdi,zamárdi,zamardi,Somogy,2741.0,zamardi,0.00024319374698392285,292691.0,0.009364825020243191,
Andocs,andocs,andocs,Somogy,948.0,andocs,8.411078881457821e-05,292691.0,0.003238910660047627,
Bábonymegyer,bábonymegyer,babonymegyer,Somogy,779.0,babonymegyer,6.911635494362493e-05,292691.0,0.0026615099200180395,
Bedegkér,bedegkér,bedegker,Somogy,379.0,bedegker,3.362657063367631e-05,292691.0,0.0012948809495338088,
Bonnya,bonnya,bonnya,Somogy,221.0,bonnya,1.9608105831246608e-05,292691.0,0.0007550625061925376,
Fiad,fiad,fiad,Somogy,104.0,fiad,9.227343920586639e-06,292691.0,0.0003553235323259,
Kánya,kánya,kanya,Somogy,413.0,kanya,3.6643202300021944e-05,292691.0,0.0014110444120249684,
Kapoly,kapoly,kapoly,Somogy,601.0,kapoly,5.332340092569779e-05,292691.0,0.002053360028152557,
Kára,kára,kara,Somogy,42.0,kara,3.726427352544604e-06,292691.0,0.00014349604190084424,
Kisbárapáti,kisbárapáti,kisbarapati,Somogy,325.0,kisbarapati,2.8835449751833246e-05,292691.0,0.0011103860385184375,
Lulla,lulla,lulla,Somogy,209.0,lulla,1.854341230194815e-05,292691.0,0.0007140636370780106,
Miklósi,miklósi,miklosi,Somogy,177.0,miklosi,1.570422955715226e-05,292691.0,0.0006047333194392721,
Nágocs,nágocs,nagocs,Somogy,587.0,nagocs,5.208125847484959e-05,292691.0,0.0020055280141856088,
Somogyacsa,somogyacsa,somogyacsa,Somogy,150.0,somogyacsa,1.3308669116230729e-05,292691.0,0.0005124858639315866,
Somogydöröcske,somogydöröcske,somogydorocske,Somogy,137.0,somogydorocske,1.21552511261574e-05,292691.0,0.00046807042239084903,
Somogyegres,somogyegres,somogyegres,Somogy,155.0,somogyegres,1.3752291420105087e-05,292691.0,0.0005295687260626395,
Somogymeggyes,somogymeggyes,somogymeggyes,Somogy,448.0,somogymeggyes,3.9748558427142445e-05,292691.0,0.0015306244469423386,
Szorosad,szorosad,szorosad,Somogy,102.0,szorosad,9.049894999036896e-06,292691.0,0.00034849038747347883,
Tab,tab,tab,Somogy,4063.0,tab,0.00036048748412830303,292691.0,0.013881533767693575,
Torvaj,torvaj,torvaj,Somogy,201.0,torvaj,1.7833616615749177e-05,292691.0,0.000686731057668326,
Törökkoppány,törökkoppány,torokkoppany,Somogy,454.0,torokkoppany,4.0280905191791674e-05,292691.0,0.001551123881499602,
Zala,zala,zala,Somogy,229.0,zala,2.031790151744558e-05,292691.0,0.0007823950856022221,
Zics,zics,zics,Somogy,328.0,zics,2.910162313415786e-05,292691.0,0.0011206357557970693,
Aparhant,aparhant,aparhant,Tolna,910.0,aparhant,8.07392593051331e-05,206398.0,0.004408957451138093,
Bátaapáti,bátaapáti,bataapati,Tolna,351.0,bataapati,3.114228573197991e-05,206398.0,0.001700597874010407,
Bonyhád,bonyhád,bonyhad,Tolna,12031.0,bonyhad,0.0010674439875824793,206398.0,0.05829029351059603,
Bonyhádvarasd,bonyhádvarasd,bonyhadvarasd,Tolna,376.0,bonyhadvarasd,3.336039725135169e-05,206398.0,0.001821723078712003,
Cikó,cikó,ciko,Tolna,857.0,ciko,7.60368628840649e-05,206398.0,0.004152172017170709,
Grábóc,grábóc,graboc,Tolna,139.0,graboc,1.2332700047707143e-05,206398.0,0.0006734561381408734,
Györe,györe,gyore,Tolna,569.0,gyore,5.04842181809019e-05,206398.0,0.002756809659008324,
Izmény,izmény,izmeny,Tolna,475.0,izmeny,4.2144118868063974e-05,206398.0,0.002301378889330323,
Kakasd,kakasd,kakasd,Tolna,1496.0,kakasd,0.0001327317933192078,206398.0,0.007248132249343502,
Kéty,kéty,kety,Tolna,639.0,kety,5.669493043514291e-05,206398.0,0.0030959602321727923,
Kisdorog,kisdorog,kisdorog,Tolna,643.0,kisdorog,5.7049828278242395e-05,206398.0,0.003115340264925048,
Kismányok,kismányok,kismanyok,Tolna,309.0,kismanyok,2.74158583794353e-05,206398.0,0.001497107530111726,
Kisvejke,kisvejke,kisvejke,Tolna,355.0,kisvejke,3.149718357507939e-05,206398.0,0.0017199779067626625,
Lengyel,lengyel,lengyel,Tolna,472.0,lengyel,4.187794548573936e-05,206398.0,0.0022868438647661313,
Mórágy,mórágy,moragy,Tolna,649.0,moragy,5.7582175042891625e-05,206398.0,0.0031444103140534307,
Mucsfa,mucsfa,mucsfa,Tolna,289.0,mucsfa,2.564136916393787e-05,206398.0,0.0014002073663504492,
Murga,murga,murga,Tolna,41.0,murga,3.6377028917697326e-06,206398.0,0.00019864533571061735,
Nagymányok,nagymányok,nagymanyok,Tolna,2118.0,nagymanyok,0.0001879184079211779,206398.0,0.010261727342319208,
Nagyvejke,nagyvejke,nagyvejke,Tolna,154.0,nagyvejke,1.3663566959330215e-05,206398.0,0.0007461312609618311,
Tevel,tevel,tevel,Tolna,1234.0,tevel,0.00010948598459619147,206398.0,0.005978740104070776,
Váralja,váralja,varalja,Tolna,749.0,varalja,6.645462112037877e-05,206398.0,0.0036289111328598146,
Závod,závod,zavod,Tolna,248.0,zavod,2.200366627216814e-05,206398.0,0.0012015620306398318,
Zomba,zomba,zomba,Tolna,1817.0,zomba,0.00016121234522794157,206398.0,0.008803379877711993,
Attala,attala,attala,Tolna,702.0,attala,6.228457146395981e-05,206398.0,0.003401195748020814,
Csibrák,csibrák,csibrak,Tolna,259.0,csibrak,2.2979635340691727e-05,206398.0,0.001254857120708534,
Dalmand,dalmand,dalmand,Tolna,1155.0,dalmand,0.00010247675219497662,206398.0,0.005595984457213733,
Dombóvár,dombóvár,dombovar,Tolna,17041.0,dombovar,0.0015119535360645856,206398.0,0.08256378453279586,
Döbrököz,döbrököz,dobrokoz,Tolna,1817.0,dobrokoz,0.00016121234522794157,206398.0,0.008803379877711993,
Gyulaj,gyulaj,gyulaj,Tolna,779.0,gyulaj,6.911635494362493e-05,206398.0,0.0037742613785017296,
Jágónak,jágónak,jagonak,Tolna,227.0,jagonak,2.0140452595895837e-05,206398.0,0.001099816858690491,
Kapospula,kapospula,kapospula,Tolna,807.0,kapospula,7.160063984532132e-05,206398.0,0.003909921607767517,
Kocsola,kocsola,kocsola,Tolna,1147.0,kocsola,0.00010176695650877765,206398.0,0.005557224391709222,
Kurd,kurd,kurd,Tolna,990.0,kurd,8.783721616712281e-05,206398.0,0.0047965581061832,
Nak,nak,nak,Tolna,452.0,nak,4.010345627024193e-05,206398.0,0.0021899437010048546,
Szakcs,szakcs,szakcs,Tolna,735.0,szakcs,6.521247866953058e-05,206398.0,0.0035610810182269206,
Várong,várong,varong,Tolna,106.0,varong,9.404792842136382e-06,206398.0,0.0005135708679347668,
Bikács,bikács,bikacs,Tolna,396.0,bikacs,3.5134886466849124e-05,206398.0,0.0019186232424732797,
Bölcske,bölcske,bolcske,Tolna,2610.0,bolcske,0.0002315708426224147,206398.0,0.012645471370846617,
Dunaföldvár,dunaföldvár,dunafoldvar,Tolna,8134.0,dunafoldvar,0.0007216847639428051,206398.0,0.039409296601711254,
Dunaszentgyörgy,dunaszentgyörgy,dunaszentgyorgy,Tolna,2408.0,dunaszentgyorgy,0.00021364850154589063,206398.0,0.011666779716857721,
Gerjen,gerjen,gerjen,Tolna,1151.0,gerjen,0.00010212185435187713,206398.0,0.005576604424461477,
Györköny,györköny,gyorkony,Tolna,974.0,gyorkony,8.641762479472486e-05,206398.0,0.004719037975174178,
Kajdacs,kajdacs,kajdacs,Tolna,1026.0,kajdacs,9.103129675501819e-05,206398.0,0.004970978400953498,
Madocsa,madocsa,madocsa,Tolna,1764.0,madocsa,0.0001565099488068734,206398.0,0.00854659444374461,
Nagydorog,nagydorog,nagydorog,Tolna,2445.0,nagydorog,0.0002169313065945609,206398.0,0.011846045019816084,
Németkér,németkér,nemetker,Tolna,1513.0,nemetker,0.00013424010915238062,206398.0,0.007330497388540587,
Paks,paks,paks,Tolna,17917.0,paks,0.0015896761637033733,206398.0,0.08680801170553978,
Pálfa,pálfa,palfa,Tolna,1441.0,palfa,0.00012785194797658987,206398.0,0.0069816567989999904,
Pusztahencse,pusztahencse,pusztahencse,Tolna,892.0,pusztahencse,7.91422190111854e-05,206398.0,0.004321747303752944,
Tengelic,tengelic,tengelic,Tolna,2010.0,tengelic,0.00017833616615749179,206398.0,0.009738466458008315,
Alsónána,alsónána,alsonana,Tolna,648.0,alsonana,5.749345058211675e-05,206398.0,0.003139565305865367,
Alsónyék,alsónyék,alsonyek,Tolna,652.0,alsonyek,5.7848348425216236e-05,206398.0,0.0031589453386176225,
Báta,báta,bata,Tolna,1401.0,bata,0.000124302969545595,206398.0,0.006787856471477437,
Bátaszék,bátaszék,bataszek,Tolna,5851.0,bataszek,0.0005191268199937734,206398.0,0.028348142908361514,
Decs,decs,decs,Tolna,3764.0,decs,0.00033395887035661645,206398.0,0.018236610819872285,
Harc,harc,harc,Tolna,760.0,harc,6.743059018890236e-05,206398.0,0.0036822062229285167,
Kistormás,kistormás,kistormas,Tolna,273.0,kistormas,2.422177779153993e-05,206398.0,0.0013226872353414277,
Kölesd,kölesd,kolesd,Tolna,1306.0,kolesd,0.00011587414577198222,206398.0,0.0063275806936113725,
Medina,medina,medina,Tolna,672.0,medina,5.962283764071367e-05,206398.0,0.003255845502378899,
Pörböly,pörböly,porboly,Tolna,493.0,porboly,4.374115916201166e-05,206398.0,0.0023885890367154722,
Sárpilis,sárpilis,sarpilis,Tolna,564.0,sarpilis,5.0040595877027546e-05,206398.0,0.0027325846180680045,
Sióagárd,sióagárd,sioagard,Tolna,1186.0,sioagard,0.00010522721047899763,206398.0,0.0057461797110437115,
Szálka,szálka,szalka,Tolna,579.0,szalka,5.1371462788650616e-05,206398.0,0.002805259740888962,
Szedres,szedres,szedres,Tolna,1948.0,szedres,0.00017283524958944973,206398.0,0.009438075950348356,
Szekszárd,szekszárd,szekszard,Tolna,29707.0,szekszard,0.0026357375562391086,206398.0,0.14393065824281243,
Várdomb,várdomb,vardomb,Tolna,1078.0,vardomb,9.56449687153115e-05,206398.0,0.005222918826732817,
Belecska,belecska,belecska,Tolna,308.0,belecska,2.732713391866043e-05,206398.0,0.0014922625219236621,
Diósberény,diósberény,diosbereny,Tolna,257.0,diosbereny,2.2802186419141984e-05,206398.0,0.0012451671043324064,
Dúzs,dúzs,duzs,Tolna,218.0,duzs,1.9341932448921993e-05,206398.0,0.0010562117849979165,
Értény,értény,erteny,Tolna,691.0,erteny,6.130860239543623e-05,206398.0,0.003347900657952112,
Fürged,fürged,furged,Tolna,639.0,furged,5.669493043514291e-05,206398.0,0.0030959602321727923,
Gyönk,gyönk,gyonk,Tolna,1628.0,gyonk,0.00014444342214149086,206398.0,0.007887673330167927,
Iregszemcse,iregszemcse,iregszemcse,Tolna,2440.0,iregszemcse,0.00021648768429068652,206398.0,0.011821819978875764,
Kalaznó,kalaznó,kalazno,Tolna,117.0,kalazno,1.0380761910659969e-05,206398.0,0.000566865958003469,
Kisszékely,kisszékely,kisszekely,Tolna,293.0,kisszekely,2.5996267007037357e-05,206398.0,0.0014195873991027044,
Koppányszántó,koppányszántó,koppanyszanto,Tolna,300.0,koppanyszanto,2.6617338232461457e-05,206398.0,0.0014535024564191514,
Magyarkeszi,magyarkeszi,magyarkeszi,Tolna,1040.0,magyarkeszi,9.22734392058664e-05,206398.0,0.005038808515586391,
Miszla,miszla,miszla,Tolna,252.0,miszla,2.2358564115267626e-05,206398.0,0.0012209420633920872,
Mucsi,mucsi,mucsi,Tolna,419.0,mucsi,3.717554906467117e-05,206398.0,0.002030058430798748,
Nagykónyi,nagykónyi,nagykonyi,Tolna,957.0,nagykonyi,8.490930896155206e-05,206398.0,0.004636672835977093,
Nagyszékely,nagyszékely,nagyszekely,Tolna,367.0,nagyszekely,3.256187710437785e-05,206398.0,0.0017781180050194284,
Nagyszokoly,nagyszokoly,nagyszokoly,Tolna,861.0,nagyszokoly,7.639176072716439e-05,206398.0,0.0041715520499229644,
Ozora,ozora,ozora,Tolna,1492.0,ozora,0.00013237689547610833,206398.0,0.007228752216591246,
Pári,pári,pari,Tolna,575.0,pari,5.101656494555113e-05,206398.0,0.0027858797081367066,
Pincehely,pincehely,pincehely,Tolna,1988.0,pincehely,0.0001763842280204446,206398.0,0.00963187627787091,
Regöly,regöly,regoly,Tolna,963.0,regoly,8.544165572620128e-05,206398.0,0.0046657428851054755,
Simontornya,simontornya,simontornya,Tolna,3566.0,simontornya,0.00031639142712319186,206398.0,0.017277299198635646,
Szakadát,szakadát,szakadat,Tolna,205.0,szakadat,1.8188514458848663e-05,206398.0,0.0009932266785530868,
Szakály,szakály,szakaly,Tolna,1203.0,szakaly,0.00010673552631217045,206398.0,0.005828544850240797,
Szárazd,szárazd,szarazd,Tolna,213.0,szarazd,1.8898310145047635e-05,206398.0,0.0010319867440575974,
Tamási,tamási,tamasi,Tolna,7486.0,tamasi,0.0006641913133606883,206398.0,0.03626973129584589,
Tolnanémedi,tolnanémedi,tolnanemedi,Tolna,941.0,tolnanemedi,8.348971758915411e-05,206398.0,0.004559152704968071,
Udvari,udvari,udvari,Tolna,261.0,udvari,2.315708426224147e-05,206398.0,0.0012645471370846617,
Újireg,újireg,ujireg,Tolna,244.0,ujireg,2.1648768429068654e-05,206398.0,0.0011821819978875764,
Varsád,varsád,varsad,Tolna,324.0,varsad,2.8746725291058375e-05,206398.0,0.0015697826529326834,
Bogyiszló,bogyiszló,bogyiszlo,Tolna,1973.0,bogyiszlo,0.00017505336110882152,206398.0,0.009559201155049952,
Fácánkert,fácánkert,facankert,Tolna,652.0,facankert,5.7848348425216236e-05,206398.0,0.0031589453386176225,
Fadd,fadd,fadd,Tolna,3925.0,fadd,0.0003482435085413708,206398.0,0.019016657138150563,
Tolna,tolna,tolna,Tolna,10640.0,tolna,0.0009440282626446331,206398.0,0.051550887120999235,
Bodroghalom,bodroghalom,bodroghalom,Borsod-Abaúj-Zemplén,1158.0,bodroghalom,0.00010274292557730123,617800.0,0.0018743930074457754,
Cigánd,cigánd,cigand,Borsod-Abaúj-Zemplén,2840.0,cigand,0.00025197746860063515,617800.0,0.00459695694399482,
Dámóc,dámóc,damoc,Borsod-Abaúj-Zemplén,295.0,damoc,2.61737159285871e-05,617800.0,0.0004775008093234056,
Karcsa,karcsa,karcsa,Borsod-Abaúj-Zemplén,1567.0,karcsa,0.00013903123003422368,617800.0,0.00253641955325348,
Karos,karos,karos,Borsod-Abaúj-Zemplén,517.0,karos,4.587054622060858e-05,617800.0,0.0008368404014244092,
Kisrozvágy,kisrozvágy,kisrozvagy,Borsod-Abaúj-Zemplén,185.0,kisrozvagy,1.641402524335123e-05,617800.0,0.00029944966008416964,
Lácacséke,lácacséke,lacacseke,Borsod-Abaúj-Zemplén,254.0,lacacseke,2.253601303681737e-05,617800.0,0.0004111362900615086,
Nagyrozvágy,nagyrozvágy,nagyrozvagy,Borsod-Abaúj-Zemplén,592.0,nagyrozvagy,5.252488077872394e-05,617800.0,0.0009582389122693428,
Pácin,pácin,pacin,Borsod-Abaúj-Zemplén,1416.0,pacin,0.00012563383645721807,617800.0,0.002292003884752347,
Révleányvár,révleányvár,revleanyvar,Borsod-Abaúj-Zemplén,387.0,revleanyvar,3.433636631987528e-05,617800.0,0.0006264163159598575,
Ricse,ricse,ricse,Borsod-Abaúj-Zemplén,1632.0,ricse,0.00014479831998459033,617800.0,0.0026416315959857557,
Semjén,semjén,semjen,Borsod-Abaúj-Zemplén,508.0,semjen,4.507202607363474e-05,617800.0,0.0008222725801230172,
Tiszacsermely,tiszacsermely,tiszacsermely,Borsod-Abaúj-Zemplén,439.0,tiszacsermely,3.8950038280168604e-05,617800.0,0.0007105859501456782,
Tiszakarád,tiszakarád,tiszakarad,Borsod-Abaúj-Zemplén,2138.0,tiszakarad,0.00018969289713667532,617800.0,0.0034606668824862415,
Zemplénagárd,zemplénagárd,zemplenagard,Borsod-Abaúj-Zemplén,567.0,zemplenagard,5.030676925935216e-05,617800.0,0.0009177727419876982,
Abod,abod,abod,Borsod-Abaúj-Zemplén,147.0,abod,1.3042495733906114e-05,617800.0,0.00023794108125606994,
Balajt,balajt,balajt,Borsod-Abaúj-Zemplén,508.0,balajt,4.507202607363474e-05,617800.0,0.0008222725801230172,
Becskeháza,becskeháza,becskehaza,Borsod-Abaúj-Zemplén,42.0,becskehaza,3.726427352544604e-06,617800.0,6.798316607316283e-05,
Bódvalenke,bódvalenke,bodvalenke,Borsod-Abaúj-Zemplén,290.0,bodvalenke,2.5730093624712742e-05,617800.0,0.00046940757526707673,
Bódvarákó,bódvarákó,bodvarako,Borsod-Abaúj-Zemplén,78.0,bodvarako,6.920507940439979e-06,617800.0,0.00012625445127873098,
Bódvaszilas,bódvaszilas,bodvaszilas,Borsod-Abaúj-Zemplén,913.0,bodvaszilas,8.100543268745771e-05,617800.0,0.0014778245386856588,
Boldva,boldva,boldva,Borsod-Abaúj-Zemplén,2407.0,boldva,0.00021355977708511576,617800.0,0.003896082874716737,
Borsodszirák,borsodszirák,borsodszirak,Borsod-Abaúj-Zemplén,1204.0,borsodszirak,0.00010682425077294532,617800.0,0.0019488507607640013,
